1.5, -501.1724, 9.748839840719576, 251268.8144, 9681.804763449423
1.7222222222222223, -488.1396, 15.118138504459104, 238508.8272, 14609.68802143772
1.9444444444444444, -466.1328, 21.53653556540598, 217743.6096, 19843.485566108822
2.1666666666666665, -431.9936, 29.9414889249015, 187514.9632, 25546.664526490924
2.388888888888889, -382.5972, 37.84344794227928, 147812.744, 28709.343118254466
2.611111111111111, -328.9712, 38.94177153854218, 109738.512, 25819.25374252811
2.833333333333333, -286.4384, 35.90694369394302, 83336.2656, 20842.493549550585
3.0555555555555554, -255.2704, 33.303052170034, 66272.0704, 17284.150304410003
3.2777777777777777, -232.3012, 31.804460041949937, 54975.3712, 15024.217117540888
3.5, -213.6444, 30.42643503008513, 46569.6976, 13190.459201641197

1.5, -2001.5824, 20.396901976525786, 4006748.1376, 81461.38038993799
1.7222222222222223, -1944.3596, 31.457150027299182, 3781523.8064, 121981.83352063948
1.9444444444444444, -1845.9908, 46.176079471518484, 3409814.264, 169984.8817528561
2.1666666666666665, -1681.5632, 67.70014775286661, 2832238.1056, 226613.75320680178
2.388888888888889, -1415.7004, 85.76657530670127, 2011563.528, 243206.4212567998
2.611111111111111, -1177.3452, 75.94178847617424, 1391908.8752, 179587.60410029592
2.833333333333333, -1024.2468, 68.09794042230648, 1053718.8368, 139846.23639596335
3.0555555555555554, -914.5128, 63.02055090333647, 840305.2512, 115769.63674020603
3.2777777777777777, -830.896, 60.25561869236759, 694018.9024, 100587.12978557916
3.5, -761.066, 58.03812233351476, 582589.88, 88705.09678159544

1.5, -7998.8696, 41.95596496137406, 63983675.1808, 670774.1576457315
1.7222222222222223, -7761.4224, 64.5709220798336, 60243847.0752, 1001722.7592068185
1.9444444444444444, -7346.2028, 94.69425575059955, 53975662.5808, 1390435.2638157317
2.1666666666666665, -6625.1208, 143.32930965912044, 43912768.9056, 1897631.2005625418
2.388888888888889, -5335.6428, 176.6929325359678, 28500304.4816, 1888868.1313086224
2.611111111111111, -4439.766, 144.08048182873367, 19732281.32, 1280776.2171479797
2.833333333333333, -3871.7448, 131.5483989752822, 15007712.7776, 1019640.6051834063
3.0555555555555554, -3457.1032, 123.33196402295724, 11966773.3088, 853713.2264523751
3.2777777777777777, -3134.4436, 118.60063414265575, 9838802.792, 744410.6661137618
3.5, -2873.6536, 113.20691854758776, 8270700.8192, 651862.6597745589

1.5, -31981.1816, 84.53450314185285, 1022803122.6144, 5406333.89412589
1.7222222222222223, -31008.1936, 130.9435211037192, 961525216.5408, 8119128.784302652
1.9444444444444444, -29297.9948, 191.18287782372147, 858409050.1936, 11202065.523754075
2.1666666666666665, -26277.5908, 291.71305722466286, 690596874.76, 15324558.35634738
2.388888888888889, -20620.5328, 340.33362120742635, 425322199.9296, 14043256.889055455
2.611111111111111, -17233.9016, 283.77985819546797, 297087895.3664, 9783969.844797421
2.833333333333333, -15046.8336, 257.93656799887896, 226473732.6592, 7763278.032358673
3.0555555555555554, -13429.5708, 241.8534064001591, 180411864.9424, 6497806.319486862
3.2777777777777777, -12169.5992, 230.35366061636557, 148152207.4976, 5609303.292860285
3.5, -11151.7188, 223.65574825289056, 124410854.088, 4991262.071698826

